AccountKey,AccountID,CustomerKey,ProductKey,AccountCategory,OpenDate,Status,OpeningBalance,HomeBranchKey
388,ACCT00000388,145,2,Deposit,2015-03-27,Active,19085.63,19
389,ACCT00000389,145,3,Deposit,2015-02-01,Active,2622.12,19
390,ACCT00000390,146,5,Deposit,2022-01-03,Active,3352.62,37
391,ACCT00000391,146,2,Deposit,2022-05-25,Active,2506.82,37
392,ACCT00000392,147,2,Deposit,2022-04-15,Active,5698.66,22
393,ACCT00000393,147,3,Deposit,2022-08-17,Active,57936.3,22
394,ACCT00000394,147,8,Lending,2022-03-13,Active,13311.81,22
395,ACCT00000395,147,6,Lending,2022-02-15,Active,83326.54,22
396,ACCT00000396,148,5,Deposit,2015-04-04,Active,4745.71,8
397,ACCT00000397,148,3,Deposit,2015-09-15,Closed,5895.35,8
398,ACCT00000398,149,2,Deposit,2021-07-14,Active,7203.32,37
399,ACCT00000399,149,2,Deposit,2021-05-10,Active,572.13,37
400,ACCT00000400,149,5,Deposit,2021-07-03,Active,6085.44,37
401,ACCT00000401,149,7,Lending,2021-08-07,Active,35921.53,37
402,ACCT00000402,149,9,Lending,2021-05-27,Closed,18656.59,37
403,ACCT00000403,150,5,Deposit,2017-06-25,Active,10817.49,20
404,ACCT00000404,151,4,Deposit,2018-06-14,Active,7230.04,27
405,ACCT00000405,151,4,Deposit,2018-04-03,Active,4884.27,27
406,ACCT00000406,152,1,Deposit,2024-09-26,Active,21076.86,15
407,ACCT00000407,152,3,Deposit,2024-04-13,Active,2776.4,15
408,ACCT00000408,153,5,Deposit,2021-01-18,Active,7401.05,20
409,ACCT00000409,154,3,Deposit,2021-06-27,Active,1664.64,40
410,ACCT00000410,154,3,Deposit,2021-06-15,Active,3096.62,40
411,ACCT00000411,155,3,Deposit,2024-02-16,Active,4239.64,14
412,ACCT00000412,155,3,Deposit,2024-09-06,Active,39949.27,14
413,ACCT00000413,155,5,Deposit,2024-07-15,Active,807.74,14
414,ACCT00000414,155,8,Lending,2024-08-15,Active,40126.45,14
415,ACCT00000415,156,3,Deposit,2019-02-03,Active,24610.65,11
416,ACCT00000416,156,4,Deposit,2019-03-13,Active,32051.55,11
417,ACCT00000417,156,12,Lending,2019-07-02,Active,18696.26,11
418,ACCT00000418,157,2,Deposit,2017-05-18,Dormant,422.33,11
419,ACCT00000419,157,1,Deposit,2017-08-02,Active,16176.63,11
420,ACCT00000420,158,4,Deposit,2021-06-13,Active,3387.67,39
421,ACCT00000421,158,3,Deposit,2021-07-07,Active,27530.1,39
422,ACCT00000422,159,2,Deposit,2019-01-17,Active,23343.72,19
423,ACCT00000423,159,5,Deposit,2019-07-22,Active,4052.78,19
424,ACCT00000424,159,11,Lending,2019-05-13,Active,140255.97,19
425,ACCT00000425,160,1,Deposit,2022-10-27,Active,6779.06,15
426,ACCT00000426,160,3,Deposit,2022-04-02,Active,4111.11,15
427,ACCT00000427,160,4,Deposit,2022-08-26,Active,12707.95,15
428,ACCT00000428,160,5,Deposit,2022-03-26,Active,2720.68,15
429,ACCT00000429,161,5,Deposit,2024-06-25,Active,7536.45,28
430,ACCT00000430,161,3,Deposit,2024-02-08,Active,2179.7,28
431,ACCT00000431,161,11,Lending,2024-11-08,Active,197584.0,28
432,ACCT00000432,162,4,Deposit,2023-11-11,Active,1638.04,10
433,ACCT00000433,162,3,Deposit,2023-08-21,Dormant,3345.77,10
434,ACCT00000434,163,1,Deposit,2017-12-15,Active,27267.21,11
435,ACCT00000435,163,4,Deposit,2017-10-10,Active,217.96,11
436,ACCT00000436,164,1,Deposit,2024-07-22,Active,5298.99,19
437,ACCT00000437,164,11,Lending,2024-05-19,Active,24808.08,19
438,ACCT00000438,165,3,Deposit,2016-01-16,Active,1626.96,20
439,ACCT00000439,165,2,Deposit,2016-05-12,Active,4393.4,20
440,ACCT00000440,166,4,Deposit,2019-10-24,Active,1121.14,32
441,ACCT00000441,166,4,Deposit,2019-08-08,Active,3850.24,32
442,ACCT00000442,167,4,Deposit,2016-02-13,Active,641.25,28
443,ACCT00000443,167,1,Deposit,2016-03-20,Active,1686.41,28
444,ACCT00000444,168,1,Deposit,2024-12-17,Active,49169.85,6
445,ACCT00000445,168,2,Deposit,2024-04-01,Active,2482.8,6
446,ACCT00000446,168,12,Lending,2024-04-01,Active,17529.1,6
447,ACCT00000447,169,4,Deposit,2024-07-22,Active,1420.28,18
448,ACCT00000448,169,2,Deposit,2024-02-23,Active,7602.02,18
449,ACCT00000449,169,5,Deposit,2024-05-04,Active,9495.33,18
450,ACCT00000450,169,4,Deposit,2024-01-08,Active,1966.61,18
451,ACCT00000451,170,1,Deposit,2015-12-17,Active,22452.26,31
452,ACCT00000452,170,5,Deposit,2015-08-21,Active,19106.73,31
453,ACCT00000453,170,12,Lending,2015-09-18,Active,16731.25,31
454,ACCT00000454,171,1,Deposit,2022-04-10,Active,2295.79,38
455,ACCT00000455,171,1,Deposit,2022-04-04,Active,1262.72,38
456,ACCT00000456,172,2,Deposit,2022-12-13,Active,5344.42,23
457,ACCT00000457,172,4,Deposit,2022-08-14,Active,20161.53,23
458,ACCT00000458,172,8,Lending,2022-08-12,Active,12761.44,23
459,ACCT00000459,172,9,Lending,2022-01-19,Active,52275.82,23
460,ACCT00000460,173,1,Deposit,2020-11-25,Active,1060.58,7
461,ACCT00000461,173,8,Lending,2020-08-18,Active,48862.45,7
462,ACCT00000462,174,1,Deposit,2020-04-13,Active,15970.56,32
463,ACCT00000463,174,7,Lending,2020-09-25,Dormant,21252.65,32
464,ACCT00000464,174,11,Lending,2020-05-07,Active,14058.53,32
465,ACCT00000465,175,4,Deposit,2021-12-17,Active,2469.9,3
466,ACCT00000466,175,2,Deposit,2021-06-12,Active,8420.41,3
467,ACCT00000467,175,4,Deposit,2021-12-15,Active,3970.31,3
468,ACCT00000468,175,3,Deposit,2021-05-14,Active,15675.37,3
469,ACCT00000469,175,10,Lending,2021-06-02,Active,20064.35,3
470,ACCT00000470,176,2,Deposit,2016-07-26,Dormant,1573.02,21
471,ACCT00000471,176,5,Deposit,2016-01-11,Active,26672.58,21
472,ACCT00000472,176,2,Deposit,2016-08-04,Active,12153.11,21
473,ACCT00000473,176,1,Deposit,2016-05-03,Active,13763.89,21
474,ACCT00000474,177,5,Deposit,2021-04-14,Active,24143.45,35
475,ACCT00000475,177,1,Deposit,2021-05-07,Active,10959.57,35
476,ACCT00000476,177,3,Deposit,2021-08-05,Active,1177.98,35
477,ACCT00000477,178,3,Deposit,2021-01-24,Active,11301.89,34
478,ACCT00000478,178,11,Lending,2021-11-24,Active,136364.4,34
479,ACCT00000479,178,10,Lending,2021-06-05,Active,16934.13,34
480,ACCT00000480,179,1,Deposit,2024-01-19,Active,20048.54,29
481,ACCT00000481,179,3,Deposit,2024-03-12,Active,2478.79,29
482,ACCT00000482,179,4,Deposit,2024-07-24,Active,12612.13,29
483,ACCT00000483,179,10,Lending,2024-09-11,Active,4782.25,29
484,ACCT00000484,179,8,Lending,2024-02-16,Active,13854.67,29
485,ACCT00000485,180,5,Deposit,2018-10-23,Active,2005.83,9
486,ACCT00000486,181,4,Deposit,2022-03-09,Active,1177.31,8
487,ACCT00000487,181,1,Deposit,2022-03-11,Active,3682.91,8
488,ACCT00000488,181,9,Lending,2022-03-14,Active,11887.33,8
489,ACCT00000489,182,3,Deposit,2024-11-15,Active,4079.0,11
490,ACCT00000490,182,1,Deposit,2024-12-21,Active,4755.48,11
491,ACCT00000491,182,12,Lending,2024-03-04,Active,16640.17,11
492,ACCT00000492,182,9,Lending,2024-09-27,Active,22059.58,11
493,ACCT00000493,183,1,Deposit,2023-05-14,Active,4840.17,27
494,ACCT00000494,183,5,Deposit,2023-08-26,Active,4728.92,27
495,ACCT00000495,183,1,Deposit,2023-09-24,Active,2349.51,27
496,ACCT00000496,183,4,Deposit,2023-07-13,Active,1905.58,27
497,ACCT00000497,183,10,Lending,2023-03-01,Active,21290.71,27
498,ACCT00000498,183,12,Lending,2023-06-15,Active,43430.14,27
499,ACCT00000499,184,4,Deposit,2018-10-20,Active,814.2,8
500,ACCT00000500,184,2,Deposit,2018-06-02,Active,4269.79,8
501,ACCT00000501,185,2,Deposit,2022-03-24,Active,6497.8,33
502,ACCT00000502,185,5,Deposit,2022-12-27,Active,3567.4,33
503,ACCT00000503,185,5,Deposit,2022-09-24,Active,11184.43,33
504,ACCT00000504,185,12,Lending,2022-01-15,Active,31308.31,33
505,ACCT00000505,186,1,Deposit,2021-03-12,Active,7903.66,16
506,ACCT00000506,186,11,Lending,2021-08-26,Active,10513.53,16
507,ACCT00000507,186,9,Lending,2021-07-21,Active,22187.32,16
508,ACCT00000508,187,5,Deposit,2023-10-03,Active,9919.24,13
509,ACCT00000509,187,1,Deposit,2023-09-01,Active,3745.12,13
510,ACCT00000510,187,5,Deposit,2023-09-16,Active,6970.53,13
511,ACCT00000511,188,4,Deposit,2023-03-03,Active,5908.55,5
512,ACCT00000512,188,4,Deposit,2023-04-08,Closed,1277.21,5
513,ACCT00000513,189,3,Deposit,2021-05-12,Active,6131.5,18
514,ACCT00000514,189,4,Deposit,2021-05-01,Active,925.77,18
515,ACCT00000515,189,3,Deposit,2021-04-03,Active,2573.49,18
516,ACCT00000516,189,2,Deposit,2021-11-23,Active,7093.92,18
517,ACCT00000517,189,10,Lending,2021-05-20,Active,20017.67,18
518,ACCT00000518,190,1,Deposit,2019-07-02,Active,1854.02,38
519,ACCT00000519,190,1,Deposit,2019-02-27,Active,4303.64,38
520,ACCT00000520,190,3,Deposit,2019-04-02,Active,5499.72,38
521,ACCT00000521,190,4,Deposit,2019-02-05,Active,3649.79,38
522,ACCT00000522,190,12,Lending,2019-01-21,Active,17993.12,38
523,ACCT00000523,191,3,Deposit,2022-05-04,Active,10727.63,35
524,ACCT00000524,191,4,Deposit,2022-06-03,Active,1879.49,35
525,ACCT00000525,191,9,Lending,2022-08-26,Active,39916.18,35
526,ACCT00000526,192,1,Deposit,2020-09-21,Active,15402.63,35
527,ACCT00000527,192,4,Deposit,2020-02-02,Active,15805.37,35
528,ACCT00000528,192,11,Lending,2020-03-09,Active,11829.17,35
529,ACCT00000529,193,2,Deposit,2022-09-26,Active,522.37,16
530,ACCT00000530,193,1,Deposit,2022-09-23,Active,10596.45,16
531,ACCT00000531,193,5,Deposit,2022-05-27,Active,10705.31,16
532,ACCT00000532,194,3,Deposit,2021-08-11,Active,25312.22,3
533,ACCT00000533,194,3,Deposit,2021-10-09,Active,65237.48,3
534,ACCT00000534,195,5,Deposit,2022-03-16,Active,721.47,25
535,ACCT00000535,195,3,Deposit,2022-11-07,Active,5931.82,25
536,ACCT00000536,195,7,Lending,2022-06-04,Active,19398.59,25
537,ACCT00000537,195,10,Lending,2022-05-10,Active,30213.7,25
538,ACCT00000538,196,5,Deposit,2022-02-05,Active,462.05,33
539,ACCT00000539,196,2,Deposit,2022-12-09,Active,3702.68,33
540,ACCT00000540,196,5,Deposit,2022-11-18,Active,20463.95,33
541,ACCT00000541,197,3,Deposit,2020-03-02,Active,10382.86,7
542,ACCT00000542,197,1,Deposit,2020-04-27,Active,14113.95,7
543,ACCT00000543,197,4,Deposit,2020-03-25,Active,3069.96,7
544,ACCT00000544,197,9,Lending,2020-06-17,Active,49417.01,7
545,ACCT00000545,198,2,Deposit,2022-04-14,Active,5687.87,10
546,ACCT00000546,199,1,Deposit,2017-04-27,Active,9685.47,17
547,ACCT00000547,199,4,Deposit,2017-12-27,Active,2859.75,17
548,ACCT00000548,200,4,Deposit,2024-05-01,Active,3867.17,6
549,ACCT00000549,201,5,Deposit,2023-01-01,Active,23196.3,32
550,ACCT00000550,201,3,Deposit,2023-06-19,Active,28731.04,32
551,ACCT00000551,201,5,Deposit,2023-03-04,Active,2841.45,32
552,ACCT00000552,201,9,Lending,2023-04-13,Active,10151.07,32
553,ACCT00000553,201,7,Lending,2023-10-12,Active,39495.92,32
554,ACCT00000554,202,2,Deposit,2015-05-15,Active,6170.55,16
555,ACCT00000555,202,3,Deposit,2015-05-27,Active,10046.44,16
556,ACCT00000556,203,3,Deposit,2018-10-15,Active,409.9,28
557,ACCT00000557,203,2,Deposit,2018-04-13,Active,10281.19,28
558,ACCT00000558,203,5,Deposit,2018-03-24,Active,9863.47,28
559,ACCT00000559,203,6,Lending,2018-02-06,Active,3501.34,28
560,ACCT00000560,204,1,Deposit,2016-01-22,Active,2028.18,20
561,ACCT00000561,204,12,Lending,2016-04-21,Closed,33726.46,20
562,ACCT00000562,205,3,Deposit,2015-12-15,Active,8010.19,19
563,ACCT00000563,205,4,Deposit,2015-05-07,Active,1377.23,19
564,ACCT00000564,206,1,Deposit,2020-06-23,Active,7732.52,16
565,ACCT00000565,206,1,Deposit,2020-09-22,Active,13565.95,16
566,ACCT00000566,206,1,Deposit,2020-02-09,Active,13769.22,16
567,ACCT00000567,207,2,Deposit,2021-01-21,Active,41583.08,12
568,ACCT00000568,207,1,Deposit,2021-11-26,Active,4667.08,12
569,ACCT00000569,208,1,Deposit,2017-02-16,Active,2628.62,25
570,ACCT00000570,208,3,Deposit,2017-06-14,Active,22048.18,25
571,ACCT00000571,209,3,Deposit,2018-09-08,Active,16710.37,10
572,ACCT00000572,209,3,Deposit,2018-09-21,Closed,22678.23,10
573,ACCT00000573,209,9,Lending,2018-04-24,Active,18154.03,10
574,ACCT00000574,210,5,Deposit,2022-07-16,Active,36169.61,30
575,ACCT00000575,210,2,Deposit,2022-03-15,Active,9827.51,30
576,ACCT00000576,210,7,Lending,2022-04-26,Active,7588.31,30
577,ACCT00000577,211,4,Deposit,2015-02-04,Active,21014.21,19
578,ACCT00000578,211,2,Deposit,2015-03-22,Active,2010.26,19
579,ACCT00000579,211,2,Deposit,2015-03-11,Active,8714.95,19
580,ACCT00000580,212,2,Deposit,2017-03-22,Active,4080.67,23
581,ACCT00000581,212,5,Deposit,2017-02-03,Active,13356.18,23
582,ACCT00000582,212,5,Deposit,2017-01-21,Active,32329.58,23
583,ACCT00000583,213,4,Deposit,2019-05-24,Active,2164.63,17
584,ACCT00000584,213,5,Deposit,2019-06-12,Dormant,2784.4,17
585,ACCT00000585,214,5,Deposit,2019-07-06,Active,5272.11,31
586,ACCT00000586,214,1,Deposit,2019-07-23,Active,5016.6,31
587,ACCT00000587,215,4,Deposit,2018-10-24,Active,2597.93,23
588,ACCT00000588,215,3,Deposit,2018-01-13,Active,1015.26,23
589,ACCT00000589,216,3,Deposit,2019-03-17,Active,33940.83,2
590,ACCT00000590,216,5,Deposit,2019-07-25,Active,1921.83,2
591,ACCT00000591,216,5,Deposit,2019-03-05,Active,3769.96,2
592,ACCT00000592,216,9,Lending,2019-07-21,Active,52303.63,2
593,ACCT00000593,217,5,Deposit,2019-09-01,Active,5689.42,4
594,ACCT00000594,217,12,Lending,2019-09-10,Dormant,9526.15,4
595,ACCT00000595,218,3,Deposit,2022-05-21,Active,4931.65,39
596,ACCT00000596,218,3,Deposit,2022-06-21,Dormant,3092.07,39
597,ACCT00000597,218,11,Lending,2022-04-05,Active,3526.29,39
598,ACCT00000598,219,1,Deposit,2018-04-24,Active,39752.0,40
599,ACCT00000599,219,5,Deposit,2018-12-10,Active,7357.29,40
600,ACCT00000600,219,7,Lending,2018-12-27,Active,19287.78,40
601,ACCT00000601,220,3,Deposit,2017-11-14,Active,1078.13,3
602,ACCT00000602,221,5,Deposit,2022-08-27,Active,1784.23,24
603,ACCT00000603,221,3,Deposit,2022-09-02,Active,7239.9,24
604,ACCT00000604,222,5,Deposit,2016-06-12,Active,1790.91,27
605,ACCT00000605,222,1,Deposit,2016-11-20,Active,1898.01,27
606,ACCT00000606,222,3,Deposit,2016-01-25,Active,5120.79,27
607,ACCT00000607,223,1,Deposit,2018-05-04,Active,1222.16,24
608,ACCT00000608,223,1,Deposit,2018-02-06,Active,2832.2,24
609,ACCT00000609,223,4,Deposit,2018-07-17,Dormant,729.63,24
610,ACCT00000610,223,9,Lending,2018-10-03,Active,15720.52,24
611,ACCT00000611,224,5,Deposit,2023-12-13,Closed,29039.63,17
612,ACCT00000612,224,2,Deposit,2023-04-13,Active,3052.42,17
613,ACCT00000613,225,3,Deposit,2019-01-20,Active,14939.65,8
614,ACCT00000614,225,2,Deposit,2019-10-16,Active,570.07,8
615,ACCT00000615,226,5,Deposit,2016-07-24,Active,3013.42,26
616,ACCT00000616,226,1,Deposit,2016-01-15,Active,10947.94,26
617,ACCT00000617,226,5,Deposit,2016-11-20,Active,14344.67,26
618,ACCT00000618,226,3,Deposit,2016-01-05,Active,3441.26,26
619,ACCT00000619,227,2,Deposit,2020-04-21,Active,3541.94,1
620,ACCT00000620,227,2,Deposit,2020-06-13,Active,19147.5,1
621,ACCT00000621,227,2,Deposit,2020-12-13,Active,7213.61,1
622,ACCT00000622,227,1,Deposit,2020-02-16,Active,6214.56,1
623,ACCT00000623,227,12,Lending,2020-06-12,Active,6640.71,1
624,ACCT00000624,228,2,Deposit,2023-01-13,Active,3446.08,24
625,ACCT00000625,229,4,Deposit,2024-02-25,Active,7962.16,24
626,ACCT00000626,229,3,Deposit,2024-01-01,Active,2757.82,24
627,ACCT00000627,229,5,Deposit,2024-03-03,Active,6380.02,24
628,ACCT00000628,230,1,Deposit,2018-05-27,Active,2351.82,40
629,ACCT00000629,231,4,Deposit,2020-03-03,Active,22941.24,5
630,ACCT00000630,231,1,Deposit,2020-08-24,Active,3422.42,5
631,ACCT00000631,231,1,Deposit,2020-08-14,Active,5752.42,5
632,ACCT00000632,231,12,Lending,2020-06-13,Active,26405.3,5
633,ACCT00000633,232,3,Deposit,2019-03-19,Active,1190.51,8
634,ACCT00000634,232,5,Deposit,2019-12-19,Active,7386.76,8
635,ACCT00000635,233,5,Deposit,2015-05-21,Active,23167.17,32
636,ACCT00000636,233,1,Deposit,2015-01-26,Closed,2257.69,32
637,ACCT00000637,233,2,Deposit,2015-08-01,Active,14869.16,32
638,ACCT00000638,233,12,Lending,2015-07-05,Active,40299.99,32
639,ACCT00000639,234,4,Deposit,2016-09-22,Active,557.85,9
640,ACCT00000640,234,4,Deposit,2016-01-11,Active,18569.38,9
641,ACCT00000641,234,10,Lending,2016-04-02,Active,144974.54,9
642,ACCT00000642,235,1,Deposit,2022-01-01,Active,48205.89,35
643,ACCT00000643,235,1,Deposit,2022-05-14,Active,39182.68,35
644,ACCT00000644,235,1,Deposit,2022-03-23,Active,18753.43,35
645,ACCT00000645,236,2,Deposit,2024-04-07,Active,4890.87,10
646,ACCT00000646,236,2,Deposit,2024-10-06,Active,7760.14,10
647,ACCT00000647,236,2,Deposit,2024-08-05,Active,865.02,10
648,ACCT00000648,236,4,Deposit,2024-12-09,Closed,2400.83,10
649,ACCT00000649,236,6,Lending,2024-11-23,Active,2560.94,10
650,ACCT00000650,237,2,Deposit,2016-05-10,Active,5859.26,27
651,ACCT00000651,237,2,Deposit,2016-11-20,Active,12721.14,27
652,ACCT00000652,237,9,Lending,2016-11-26,Active,74620.13,27
653,ACCT00000653,238,3,Deposit,2015-06-07,Active,4027.04,14
654,ACCT00000654,238,4,Deposit,2015-06-06,Active,6143.63,14
655,ACCT00000655,239,1,Deposit,2022-09-20,Active,4525.1,7
656,ACCT00000656,239,1,Deposit,2022-05-19,Active,16304.51,7
657,ACCT00000657,239,3,Deposit,2022-06-14,Active,1455.75,7
658,ACCT00000658,240,4,Deposit,2023-02-07,Active,37816.89,4
659,ACCT00000659,240,5,Deposit,2023-06-09,Active,5357.57,4
660,ACCT00000660,240,4,Deposit,2023-04-05,Closed,13864.75,4
661,ACCT00000661,240,10,Lending,2023-08-06,Active,15101.74,4
662,ACCT00000662,241,4,Deposit,2019-02-12,Active,5594.73,30
663,ACCT00000663,241,2,Deposit,2019-03-01,Active,3899.47,30
664,ACCT00000664,241,5,Deposit,2019-10-24,Active,6329.24,30
665,ACCT00000665,241,12,Lending,2019-11-09,Active,72093.26,30
666,ACCT00000666,242,2,Deposit,2018-10-15,Active,4073.63,39
667,ACCT00000667,242,5,Deposit,2018-12-10,Active,9811.11,39
668,ACCT00000668,242,6,Lending,2018-08-11,Active,46762.36,39
669,ACCT00000669,243,5,Deposit,2015-10-27,Active,9934.66,16
670,ACCT00000670,243,4,Deposit,2015-03-26,Active,6782.26,16
671,ACCT00000671,243,9,Lending,2015-03-25,Active,22822.88,16
672,ACCT00000672,244,5,Deposit,2024-09-23,Active,741.84,36
673,ACCT00000673,244,2,Deposit,2024-06-13,Active,14281.53,36
674,ACCT00000674,245,1,Deposit,2024-06-16,Active,12789.28,22
675,ACCT00000675,245,5,Deposit,2024-06-13,Active,17723.56,22
676,ACCT00000676,245,5,Deposit,2024-10-24,Active,4094.8,22
677,ACCT00000677,245,11,Lending,2024-04-13,Active,12842.69,22
678,ACCT00000678,246,5,Deposit,2024-05-06,Active,3406.47,10
679,ACCT00000679,246,2,Deposit,2024-07-23,Active,335.61,10
680,ACCT00000680,246,8,Lending,2024-02-16,Active,327118.17,10
681,ACCT00000681,247,4,Deposit,2023-10-01,Active,3699.11,8
682,ACCT00000682,247,1,Deposit,2023-12-04,Active,1809.8,8
683,ACCT00000683,248,2,Deposit,2017-02-01,Active,5192.1,16
684,ACCT00000684,248,5,Deposit,2017-02-01,Active,2184.3,16
685,ACCT00000685,248,6,Lending,2017-03-12,Active,79163.47,16
686,ACCT00000686,248,7,Lending,2017-07-19,Dormant,28406.62,16
687,ACCT00000687,249,3,Deposit,2020-07-21,Active,2237.17,17
688,ACCT00000688,249,4,Deposit,2020-12-09,Active,2776.13,17
689,ACCT00000689,249,8,Lending,2020-02-19,Active,2493.37,17
690,ACCT00000690,250,5,Deposit,2017-07-08,Active,7292.96,34
691,ACCT00000691,250,4,Deposit,2017-03-25,Active,3339.14,34
692,ACCT00000692,250,3,Deposit,2017-11-11,Active,2579.85,34
693,ACCT00000693,251,2,Deposit,2016-09-22,Active,23385.74,24
694,ACCT00000694,251,3,Deposit,2016-07-02,Active,2408.32,24
695,ACCT00000695,251,7,Lending,2016-12-27,Active,46209.21,24
696,ACCT00000696,252,4,Deposit,2024-02-01,Active,1015.82,33
697,ACCT00000697,253,3,Deposit,2024-02-04,Active,1350.24,34
698,ACCT00000698,253,4,Deposit,2024-11-13,Active,1160.62,34
699,ACCT00000699,254,1,Deposit,2022-05-25,Active,6109.02,4
700,ACCT00000700,254,1,Deposit,2022-08-16,Active,2149.18,4
701,ACCT00000701,254,1,Deposit,2022-02-27,Active,22494.3,4
702,ACCT00000702,254,6,Lending,2022-03-01,Active,18191.42,4
703,ACCT00000703,254,8,Lending,2022-01-12,Active,52292.24,4
704,ACCT00000704,255,5,Deposit,2021-10-13,Active,9501.53,7
705,ACCT00000705,255,4,Deposit,2021-05-09,Active,116092.71,7
706,ACCT00000706,255,7,Lending,2021-12-11,Active,91037.3,7
707,ACCT00000707,256,5,Deposit,2022-11-24,Active,23523.8,21
708,ACCT00000708,256,5,Deposit,2022-04-07,Active,10252.0,21
709,ACCT00000709,256,5,Deposit,2022-01-22,Active,2742.8,21
710,ACCT00000710,257,1,Deposit,2017-02-27,Active,4315.64,18
711,ACCT00000711,257,11,Lending,2017-01-18,Active,19300.49,18
712,ACCT00000712,258,5,Deposit,2024-06-23,Dormant,39134.45,21
713,ACCT00000713,258,3,Deposit,2024-07-05,Active,6519.54,21
714,ACCT00000714,258,5,Deposit,2024-04-05,Active,4630.32,21
715,ACCT00000715,258,11,Lending,2024-06-02,Active,15094.57,21
716,ACCT00000716,259,5,Deposit,2024-10-11,Active,1830.43,30
717,ACCT00000717,259,2,Deposit,2024-03-25,Closed,8923.05,30
718,ACCT00000718,259,8,Lending,2024-12-24,Active,11763.37,30
719,ACCT00000719,260,1,Deposit,2024-12-08,Dormant,891.23,8
720,ACCT00000720,260,5,Deposit,2024-09-17,Active,11302.49,8
721,ACCT00000721,261,1,Deposit,2018-03-08,Active,4345.28,15
722,ACCT00000722,261,3,Deposit,2018-12-05,Active,4654.62,15
723,ACCT00000723,261,1,Deposit,2018-04-19,Active,11879.96,15
724,ACCT00000724,262,1,Deposit,2020-12-19,Active,10201.34,27
725,ACCT00000725,262,4,Deposit,2020-06-14,Active,271.7,27
726,ACCT00000726,263,1,Deposit,2020-03-26,Active,4694.01,17
727,ACCT00000727,263,5,Deposit,2020-04-07,Active,3254.84,17
728,ACCT00000728,264,2,Deposit,2017-04-05,Active,1071.02,5
729,ACCT00000729,264,1,Deposit,2017-02-13,Active,2922.06,5
730,ACCT00000730,264,11,Lending,2017-06-02,Active,34748.47,5
731,ACCT00000731,265,2,Deposit,2016-04-06,Active,4138.43,7
732,ACCT00000732,265,1,Deposit,2016-09-08,Active,15532.06,7
733,ACCT00000733,265,4,Deposit,2016-10-18,Active,6798.75,7
734,ACCT00000734,265,6,Lending,2016-08-11,Active,16395.61,7
735,ACCT00000735,265,10,Lending,2016-12-15,Active,72858.61,7
736,ACCT00000736,266,1,Deposit,2017-11-01,Active,653.36,38
737,ACCT00000737,266,4,Deposit,2017-06-14,Active,47218.37,38
738,ACCT00000738,267,3,Deposit,2023-07-18,Active,1685.04,8
739,ACCT00000739,267,2,Deposit,2023-12-08,Active,4831.37,8
740,ACCT00000740,267,5,Deposit,2023-12-15,Active,6655.33,8
741,ACCT00000741,267,11,Lending,2023-12-01,Active,42403.1,8
742,ACCT00000742,268,5,Deposit,2020-10-08,Active,3567.96,4
743,ACCT00000743,268,5,Deposit,2020-11-20,Dormant,1519.38,4
744,ACCT00000744,268,4,Deposit,2020-08-21,Active,8502.19,4
745,ACCT00000745,268,9,Lending,2020-01-25,Active,5698.57,4
746,ACCT00000746,269,4,Deposit,2024-09-20,Active,1684.58,7
747,ACCT00000747,269,2,Deposit,2024-05-23,Closed,880.51,7
748,ACCT00000748,269,7,Lending,2024-03-13,Active,37482.36,7
749,ACCT00000749,269,6,Lending,2024-01-13,Active,16014.59,7
750,ACCT00000750,270,5,Deposit,2023-06-02,Active,4127.27,31
751,ACCT00000751,270,1,Deposit,2023-06-14,Active,4162.33,31
752,ACCT00000752,270,4,Deposit,2023-06-15,Active,410.59,31
753,ACCT00000753,270,9,Lending,2023-03-14,Active,89410.73,31
754,ACCT00000754,271,1,Deposit,2016-08-03,Active,17096.54,24
