DateKey,AccountKey,CustomerKey,ProductKey,BranchKey,EndingBalance,DaysPastDue,DelinquencyBucket,IsNonPerforming,RollStatus,CECLStage
20251001,131,51,12,1,6421.93,0,Current,False,Stable,Stage 1 - Performing
20251101,131,51,12,1,6379.14,0,Current,False,Stable,Stage 1 - Performing
20251201,131,51,12,1,6278.24,0,Current,False,Stable,Stage 1 - Performing
20260101,131,51,12,1,6197.96,0,Current,False,Stable,Stage 1 - Performing
20260201,131,51,12,1,6102.39,0,Current,False,Stable,Stage 1 - Performing
20260301,131,51,12,1,6025.82,0,Current,False,Stable,Stage 1 - Performing
20260401,131,51,12,1,5908.71,0,Current,False,Stable,Stage 1 - Performing
20260501,131,51,12,1,5848.31,30,30 DPD,False,Worsened,Stage 2 - SICR
20260601,131,51,12,1,5754.25,0,Current,False,Cured,Stage 1 - Performing
20250101,138,54,11,10,36192.08,0,Current,False,New,Stage 1 - Performing
20250201,138,54,11,10,35615.38,0,Current,False,Stable,Stage 1 - Performing
20250301,138,54,11,10,35407.58,0,Current,False,Stable,Stage 1 - Performing
20250401,138,54,11,10,34982.31,0,Current,False,Stable,Stage 1 - Performing
20250501,138,54,11,10,34712.09,0,Current,False,Stable,Stage 1 - Performing
20250601,138,54,11,10,34373.32,0,Current,False,Stable,Stage 1 - Performing
20250701,138,54,11,10,33947.31,0,Current,False,Stable,Stage 1 - Performing
20250801,138,54,11,10,33746.05,0,Current,False,Stable,Stage 1 - Performing
20250901,138,54,11,10,33289.8,0,Current,False,Stable,Stage 1 - Performing
20251001,138,54,11,10,32698.31,0,Current,False,Stable,Stage 1 - Performing
20251101,138,54,11,10,32512.98,0,Current,False,Stable,Stage 1 - Performing
20251201,138,54,11,10,32168.24,0,Current,False,Stable,Stage 1 - Performing
20260101,138,54,11,10,31782.56,0,Current,False,Stable,Stage 1 - Performing
20260201,138,54,11,10,31395.48,0,Current,False,Stable,Stage 1 - Performing
20260301,138,54,11,10,30848.23,0,Current,False,Stable,Stage 1 - Performing
20260401,138,54,11,10,30350.38,0,Current,False,Stable,Stage 1 - Performing
20260501,138,54,11,10,29963.53,0,Current,False,Stable,Stage 1 - Performing
20260601,138,54,11,10,29755.45,0,Current,False,Stable,Stage 1 - Performing
20250101,139,54,10,10,9288.5,0,Current,False,New,Stage 1 - Performing
20250201,139,54,10,10,9129.17,0,Current,False,Stable,Stage 1 - Performing
20250301,139,54,10,10,8989.92,0,Current,False,Stable,Stage 1 - Performing
20250401,139,54,10,10,8846.84,0,Current,False,Stable,Stage 1 - Performing
20250501,139,54,10,10,8706.99,0,Current,False,Stable,Stage 1 - Performing
20250601,139,54,10,10,8650.93,0,Current,False,Stable,Stage 1 - Performing
20250701,139,54,10,10,8555.3,30,30 DPD,False,Worsened,Stage 2 - SICR
20250801,139,54,10,10,8506.44,60,60 DPD,False,Worsened,Stage 2 - SICR
20250901,139,54,10,10,8433.14,60,60 DPD,False,Stable,Stage 2 - SICR
20251001,139,54,10,10,8383.76,30,30 DPD,False,Cured,Stage 2 - SICR
20251101,139,54,10,10,8333.39,0,Current,False,Cured,Stage 1 - Performing
20251201,139,54,10,10,8181.29,0,Current,False,Stable,Stage 1 - Performing
20260101,139,54,10,10,8092.17,0,Current,False,Stable,Stage 1 - Performing
20260201,139,54,10,10,7989.72,0,Current,False,Stable,Stage 1 - Performing
20260301,139,54,10,10,7870.94,0,Current,False,Stable,Stage 1 - Performing
20260401,139,54,10,10,7781.92,0,Current,False,Stable,Stage 1 - Performing
20260501,139,54,10,10,7721.39,0,Current,False,Stable,Stage 1 - Performing
20260601,139,54,10,10,7595.35,0,Current,False,Stable,Stage 1 - Performing
20250101,142,55,6,36,11347.01,0,Current,False,New,Stage 1 - Performing
20250201,142,55,6,36,11188.09,0,Current,False,Stable,Stage 1 - Performing
20250301,142,55,6,36,11107.92,0,Current,False,Stable,Stage 1 - Performing
20250401,142,55,6,36,11007.4,30,30 DPD,False,Worsened,Stage 2 - SICR
20250501,142,55,6,36,10937.5,30,30 DPD,False,Stable,Stage 2 - SICR
20250601,142,55,6,36,10770.51,30,30 DPD,False,Stable,Stage 2 - SICR
20250701,142,55,6,36,10640.95,60,60 DPD,False,Worsened,Stage 2 - SICR
20250801,142,55,6,36,10498.96,60,60 DPD,False,Stable,Stage 2 - SICR
20250901,142,55,6,36,10307.79,30,30 DPD,False,Cured,Stage 2 - SICR
20251001,142,55,6,36,10183.23,30,30 DPD,False,Stable,Stage 2 - SICR
20251101,142,55,6,36,10065.12,30,30 DPD,False,Stable,Stage 2 - SICR
20251201,142,55,6,36,9977.23,30,30 DPD,False,Stable,Stage 2 - SICR
20260101,142,55,6,36,9856.22,0,Current,False,Cured,Stage 1 - Performing
20260201,142,55,6,36,9683.64,0,Current,False,Stable,Stage 1 - Performing
20260301,142,55,6,36,9544.17,0,Current,False,Stable,Stage 1 - Performing
20260401,142,55,6,36,9399.66,30,30 DPD,False,Worsened,Stage 2 - SICR
20260501,142,55,6,36,9235.12,60,60 DPD,False,Worsened,Stage 2 - SICR
20260601,142,55,6,36,9185.28,30,30 DPD,False,Cured,Stage 2 - SICR
20250101,150,57,6,16,22475.53,0,Current,False,New,Stage 1 - Performing
20250201,150,57,6,16,22046.01,0,Current,False,Stable,Stage 1 - Performing
20250301,150,57,6,16,21773.14,0,Current,False,Stable,Stage 1 - Performing
20250401,150,57,6,16,21615.18,0,Current,False,Stable,Stage 1 - Performing
20250501,150,57,6,16,21361.79,0,Current,False,Stable,Stage 1 - Performing
20250601,150,57,6,16,21036.84,0,Current,False,Stable,Stage 1 - Performing
20250701,150,57,6,16,20839.11,30,30 DPD,False,Worsened,Stage 2 - SICR
20250801,150,57,6,16,20694.19,0,Current,False,Cured,Stage 1 - Performing
20250901,150,57,6,16,20301.13,0,Current,False,Stable,Stage 1 - Performing
20251001,150,57,6,16,20042.37,0,Current,False,Stable,Stage 1 - Performing
20251101,150,57,6,16,19775.14,0,Current,False,Stable,Stage 1 - Performing
20251201,150,57,6,16,19508.51,0,Current,False,Stable,Stage 1 - Performing
20260101,150,57,6,16,19358.21,0,Current,False,Stable,Stage 1 - Performing
20260201,150,57,6,16,19192.36,30,30 DPD,False,Worsened,Stage 2 - SICR
20260301,150,57,6,16,18837.41,0,Current,False,Cured,Stage 1 - Performing
20260401,150,57,6,16,18465.25,0,Current,False,Stable,Stage 1 - Performing
20260501,150,57,6,16,18226.94,0,Current,False,Stable,Stage 1 - Performing
20260601,150,57,6,16,17881.01,0,Current,False,Stable,Stage 1 - Performing
20250101,157,60,12,22,1596.68,0,Current,False,New,Stage 1 - Performing
20250201,157,60,12,22,1566.1,0,Current,False,Stable,Stage 1 - Performing
20250301,157,60,12,22,1536.44,0,Current,False,Stable,Stage 1 - Performing
20250401,157,60,12,22,1521.74,0,Current,False,Stable,Stage 1 - Performing
20250501,157,60,12,22,1508.82,0,Current,False,Stable,Stage 1 - Performing
20250601,157,60,12,22,1481.7,0,Current,False,Stable,Stage 1 - Performing
20250701,157,60,12,22,1466.23,0,Current,False,Stable,Stage 1 - Performing
20250801,157,60,12,22,1441.92,0,Current,False,Stable,Stage 1 - Performing
20250901,157,60,12,22,1420.21,0,Current,False,Stable,Stage 1 - Performing
20251001,157,60,12,22,1399.25,0,Current,False,Stable,Stage 1 - Performing
20251101,157,60,12,22,1379.93,0,Current,False,Stable,Stage 1 - Performing
20251201,157,60,12,22,1353.26,0,Current,False,Stable,Stage 1 - Performing
20260101,157,60,12,22,1344.18,0,Current,False,Stable,Stage 1 - Performing
20260201,157,60,12,22,1323.31,0,Current,False,Stable,Stage 1 - Performing
20260301,157,60,12,22,1302.81,0,Current,False,Stable,Stage 1 - Performing
20260401,157,60,12,22,1279.38,0,Current,False,Stable,Stage 1 - Performing
20260501,157,60,12,22,1257.77,0,Current,False,Stable,Stage 1 - Performing
20260601,157,60,12,22,1250.52,0,Current,False,Stable,Stage 1 - Performing
20250101,178,68,11,21,93806.22,0,Current,False,New,Stage 1 - Performing
20250201,178,68,11,21,92671.06,0,Current,False,Stable,Stage 1 - Performing
20250301,178,68,11,21,91183.56,0,Current,False,Stable,Stage 1 - Performing
20250401,178,68,11,21,90066.28,0,Current,False,Stable,Stage 1 - Performing
20250501,178,68,11,21,88545.58,0,Current,False,Stable,Stage 1 - Performing
20250601,178,68,11,21,86858.13,0,Current,False,Stable,Stage 1 - Performing
20250701,178,68,11,21,85384.71,0,Current,False,Stable,Stage 1 - Performing
20250801,178,68,11,21,83826.77,0,Current,False,Stable,Stage 1 - Performing
20250901,178,68,11,21,83253.94,0,Current,False,Stable,Stage 1 - Performing
20251001,178,68,11,21,82417.28,0,Current,False,Stable,Stage 1 - Performing
20251101,178,68,11,21,81464.34,0,Current,False,Stable,Stage 1 - Performing
20251201,178,68,11,21,80521.45,0,Current,False,Stable,Stage 1 - Performing
20260101,178,68,11,21,79874.83,0,Current,False,Stable,Stage 1 - Performing
20260201,178,68,11,21,78282.03,0,Current,False,Stable,Stage 1 - Performing
20260301,178,68,11,21,77723.04,0,Current,False,Stable,Stage 1 - Performing
20260401,178,68,11,21,77281.87,0,Current,False,Stable,Stage 1 - Performing
20260501,178,68,11,21,76171.06,0,Current,False,Stable,Stage 1 - Performing
20260601,178,68,11,21,74667.1,0,Current,False,Stable,Stage 1 - Performing
20250101,181,69,7,25,23464.14,0,Current,False,New,Stage 1 - Performing
20250201,181,69,7,25,23099.81,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,181,69,7,25,22742.14,0,Current,False,Cured,Stage 1 - Performing
20250401,181,69,7,25,22301.79,0,Current,False,Stable,Stage 1 - Performing
20250501,181,69,7,25,22182.9,0,Current,False,Stable,Stage 1 - Performing
20250601,181,69,7,25,21867.62,0,Current,False,Stable,Stage 1 - Performing
20250701,181,69,7,25,21448.38,0,Current,False,Stable,Stage 1 - Performing
20250801,181,69,7,25,21061.64,0,Current,False,Stable,Stage 1 - Performing
20250901,181,69,7,25,20716.69,0,Current,False,Stable,Stage 1 - Performing
20251001,181,69,7,25,20580.73,0,Current,False,Stable,Stage 1 - Performing
20251101,181,69,7,25,20251.21,0,Current,False,Stable,Stage 1 - Performing
20251201,181,69,7,25,19939.48,0,Current,False,Stable,Stage 1 - Performing
20260101,181,69,7,25,19551.21,0,Current,False,Stable,Stage 1 - Performing
20260201,181,69,7,25,19418.0,0,Current,False,Stable,Stage 1 - Performing
20260301,181,69,7,25,19180.92,0,Current,False,Stable,Stage 1 - Performing
20260401,181,69,7,25,19051.4,0,Current,False,Stable,Stage 1 - Performing
20260501,181,69,7,25,18709.23,0,Current,False,Stable,Stage 1 - Performing
20260601,181,69,7,25,18593.2,0,Current,False,Stable,Stage 1 - Performing
20250101,185,70,8,28,5849.33,0,Current,False,New,Stage 1 - Performing
20250201,185,70,8,28,5815.85,0,Current,False,Stable,Stage 1 - Performing
20250301,185,70,8,28,5776.38,0,Current,False,Stable,Stage 1 - Performing
20250401,185,70,8,28,5718.24,0,Current,False,Stable,Stage 1 - Performing
20250501,185,70,8,28,5629.46,0,Current,False,Stable,Stage 1 - Performing
20250601,185,70,8,28,5570.17,0,Current,False,Stable,Stage 1 - Performing
20250701,185,70,8,28,5488.74,0,Current,False,Stable,Stage 1 - Performing
20250801,185,70,8,28,5385.63,0,Current,False,Stable,Stage 1 - Performing
20250901,185,70,8,28,5352.71,0,Current,False,Stable,Stage 1 - Performing
20251001,185,70,8,28,5311.19,0,Current,False,Stable,Stage 1 - Performing
20251101,185,70,8,28,5215.64,0,Current,False,Stable,Stage 1 - Performing
20251201,185,70,8,28,5148.32,0,Current,False,Stable,Stage 1 - Performing
20260101,185,70,8,28,5094.97,0,Current,False,Stable,Stage 1 - Performing
20260201,185,70,8,28,5036.81,0,Current,False,Stable,Stage 1 - Performing
20260301,185,70,8,28,4980.56,0,Current,False,Stable,Stage 1 - Performing
20260401,185,70,8,28,4953.42,0,Current,False,Stable,Stage 1 - Performing
20260501,185,70,8,28,4905.87,0,Current,False,Stable,Stage 1 - Performing
20260601,185,70,8,28,4865.97,0,Current,False,Stable,Stage 1 - Performing
20250101,198,75,7,13,9842.05,0,Current,False,New,Stage 1 - Performing
20250201,198,75,7,13,9721.74,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,198,75,7,13,9671.42,0,Current,False,Cured,Stage 1 - Performing
20250401,198,75,7,13,9532.55,0,Current,False,Stable,Stage 1 - Performing
20250501,198,75,7,13,9401.55,0,Current,False,Stable,Stage 1 - Performing
20250601,198,75,7,13,9321.66,0,Current,False,Stable,Stage 1 - Performing
20250701,198,75,7,13,9267.99,0,Current,False,Stable,Stage 1 - Performing
20250801,198,75,7,13,9120.95,0,Current,False,Stable,Stage 1 - Performing
20250901,198,75,7,13,9067.96,0,Current,False,Stable,Stage 1 - Performing
20251001,198,75,7,13,8988.97,0,Current,False,Stable,Stage 1 - Performing
20251101,198,75,7,13,8915.41,0,Current,False,Stable,Stage 1 - Performing
20251201,198,75,7,13,8772.47,0,Current,False,Stable,Stage 1 - Performing
20260101,198,75,7,13,8660.66,0,Current,False,Stable,Stage 1 - Performing
20260201,198,75,7,13,8537.4,0,Current,False,Stable,Stage 1 - Performing
20260301,198,75,7,13,8390.25,0,Current,False,Stable,Stage 1 - Performing
20260401,198,75,7,13,8293.1,0,Current,False,Stable,Stage 1 - Performing
20260501,198,75,7,13,8127.68,0,Current,False,Stable,Stage 1 - Performing
20260601,198,75,7,13,8026.49,0,Current,False,Stable,Stage 1 - Performing
20250101,199,75,12,13,42341.88,0,Current,False,New,Stage 1 - Performing
20250201,199,75,12,13,41655.5,0,Current,False,Stable,Stage 1 - Performing
20250301,199,75,12,13,41060.01,0,Current,False,Stable,Stage 1 - Performing
20250401,199,75,12,13,40277.71,0,Current,False,Stable,Stage 1 - Performing
20250501,199,75,12,13,39841.26,0,Current,False,Stable,Stage 1 - Performing
20250601,199,75,12,13,39324.37,0,Current,False,Stable,Stage 1 - Performing
20250701,199,75,12,13,38915.87,0,Current,False,Stable,Stage 1 - Performing
20250801,199,75,12,13,38624.65,0,Current,False,Stable,Stage 1 - Performing
20250901,199,75,12,13,38064.99,0,Current,False,Stable,Stage 1 - Performing
20251001,199,75,12,13,37636.19,0,Current,False,Stable,Stage 1 - Performing
20251101,199,75,12,13,37199.71,0,Current,False,Stable,Stage 1 - Performing
20251201,199,75,12,13,36865.49,0,Current,False,Stable,Stage 1 - Performing
20260101,199,75,12,13,36480.15,0,Current,False,Stable,Stage 1 - Performing
20260201,199,75,12,13,36166.53,0,Current,False,Stable,Stage 1 - Performing
20260301,199,75,12,13,35526.37,0,Current,False,Stable,Stage 1 - Performing
20260401,199,75,12,13,34892.83,0,Current,False,Stable,Stage 1 - Performing
20260501,199,75,12,13,34326.1,0,Current,False,Stable,Stage 1 - Performing
20260601,199,75,12,13,34085.1,0,Current,False,Stable,Stage 1 - Performing
20250101,212,80,11,33,18034.44,0,Current,False,New,Stage 1 - Performing
20250201,212,80,11,33,17707.74,0,Current,False,Stable,Stage 1 - Performing
20250301,212,80,11,33,17450.02,0,Current,False,Stable,Stage 1 - Performing
20250401,212,80,11,33,17351.47,0,Current,False,Stable,Stage 1 - Performing
20250501,212,80,11,33,17238.37,0,Current,False,Stable,Stage 1 - Performing
20250601,212,80,11,33,17034.34,0,Current,False,Stable,Stage 1 - Performing
20250701,212,80,11,33,16712.72,0,Current,False,Stable,Stage 1 - Performing
20250801,212,80,11,33,16401.53,0,Current,False,Stable,Stage 1 - Performing
20250901,212,80,11,33,16219.91,0,Current,False,Stable,Stage 1 - Performing
20251001,212,80,11,33,16130.81,0,Current,False,Stable,Stage 1 - Performing
20251101,212,80,11,33,15842.79,0,Current,False,Stable,Stage 1 - Performing
20251201,212,80,11,33,15585.93,0,Current,False,Stable,Stage 1 - Performing
20260101,212,80,11,33,15458.22,0,Current,False,Stable,Stage 1 - Performing
20260201,212,80,11,33,15240.18,0,Current,False,Stable,Stage 1 - Performing
20260301,212,80,11,33,15062.06,0,Current,False,Stable,Stage 1 - Performing
20260401,212,80,11,33,14978.62,0,Current,False,Stable,Stage 1 - Performing
20260501,212,80,11,33,14844.67,0,Current,False,Stable,Stage 1 - Performing
20260601,212,80,11,33,14634.79,0,Current,False,Stable,Stage 1 - Performing
20250101,229,87,12,28,4971.71,0,Current,False,New,Stage 1 - Performing
20250201,229,87,12,28,4895.46,0,Current,False,Stable,Stage 1 - Performing
20250301,229,87,12,28,4809.83,0,Current,False,Stable,Stage 1 - Performing
20250401,229,87,12,28,4757.02,0,Current,False,Stable,Stage 1 - Performing
20250501,229,87,12,28,4714.31,30,30 DPD,False,Worsened,Stage 2 - SICR
20250601,229,87,12,28,4640.74,30,30 DPD,False,Stable,Stage 2 - SICR
20250701,229,87,12,28,4565.66,0,Current,False,Cured,Stage 1 - Performing
20250801,229,87,12,28,4518.79,0,Current,False,Stable,Stage 1 - Performing
20250901,229,87,12,28,4448.12,0,Current,False,Stable,Stage 1 - Performing
20251001,229,87,12,28,4377.94,0,Current,False,Stable,Stage 1 - Performing
20251101,229,87,12,28,4325.31,0,Current,False,Stable,Stage 1 - Performing
20251201,229,87,12,28,4256.55,0,Current,False,Stable,Stage 1 - Performing
20260101,229,87,12,28,4173.97,0,Current,False,Stable,Stage 1 - Performing
20260201,229,87,12,28,4148.43,0,Current,False,Stable,Stage 1 - Performing
20260301,229,87,12,28,4120.65,0,Current,False,Stable,Stage 1 - Performing
20260401,229,87,12,28,4071.92,0,Current,False,Stable,Stage 1 - Performing
20260501,229,87,12,28,4026.69,0,Current,False,Stable,Stage 1 - Performing
20260601,229,87,12,28,3949.56,0,Current,False,Stable,Stage 1 - Performing
20250101,242,93,12,18,45073.95,0,Current,False,New,Stage 1 - Performing
20250201,242,93,12,18,44428.34,0,Current,False,Stable,Stage 1 - Performing
20250301,242,93,12,18,43979.54,0,Current,False,Stable,Stage 1 - Performing
20250401,242,93,12,18,43260.87,0,Current,False,Stable,Stage 1 - Performing
20250501,242,93,12,18,42630.01,0,Current,False,Stable,Stage 1 - Performing
20250601,242,93,12,18,42080.91,0,Current,False,Stable,Stage 1 - Performing
20250701,242,93,12,18,41465.27,0,Current,False,Stable,Stage 1 - Performing
20250801,242,93,12,18,41108.78,0,Current,False,Stable,Stage 1 - Performing
20250901,242,93,12,18,40480.59,0,Current,False,Stable,Stage 1 - Performing
20251001,242,93,12,18,39796.23,0,Current,False,Stable,Stage 1 - Performing
20251101,242,93,12,18,39292.46,0,Current,False,Stable,Stage 1 - Performing
20251201,242,93,12,18,38655.22,0,Current,False,Stable,Stage 1 - Performing
20260101,242,93,12,18,37897.01,0,Current,False,Stable,Stage 1 - Performing
20260201,242,93,12,18,37179.12,0,Current,False,Stable,Stage 1 - Performing
20260301,242,93,12,18,36690.53,0,Current,False,Stable,Stage 1 - Performing
20260401,242,93,12,18,36311.27,0,Current,False,Stable,Stage 1 - Performing
20260501,242,93,12,18,35722.16,0,Current,False,Stable,Stage 1 - Performing
20260601,242,93,12,18,35477.7,0,Current,False,Stable,Stage 1 - Performing
20250101,246,94,7,18,15466.36,0,Current,False,New,Stage 1 - Performing
20250201,246,94,7,18,15342.41,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,246,94,7,18,15105.79,30,30 DPD,False,Stable,Stage 2 - SICR
20250401,246,94,7,18,14981.26,0,Current,False,Cured,Stage 1 - Performing
20250501,246,94,7,18,14720.16,0,Current,False,Stable,Stage 1 - Performing
20250601,246,94,7,18,14583.84,0,Current,False,Stable,Stage 1 - Performing
20250701,246,94,7,18,14488.83,0,Current,False,Stable,Stage 1 - Performing
20250801,246,94,7,18,14294.25,0,Current,False,Stable,Stage 1 - Performing
20250901,246,94,7,18,14078.63,0,Current,False,Stable,Stage 1 - Performing
20251001,246,94,7,18,13942.87,0,Current,False,Stable,Stage 1 - Performing
20251101,246,94,7,18,13799.46,0,Current,False,Stable,Stage 1 - Performing
20251201,246,94,7,18,13614.6,0,Current,False,Stable,Stage 1 - Performing
20260101,246,94,7,18,13342.85,30,30 DPD,False,Worsened,Stage 2 - SICR
20260201,246,94,7,18,13149.1,30,30 DPD,False,Stable,Stage 2 - SICR
20260301,246,94,7,18,12997.27,30,30 DPD,False,Stable,Stage 2 - SICR
20260401,246,94,7,18,12866.71,30,30 DPD,False,Stable,Stage 2 - SICR
20260501,246,94,7,18,12758.71,0,Current,False,Cured,Stage 1 - Performing
20260601,246,94,7,18,12512.01,0,Current,False,Stable,Stage 1 - Performing
20250101,253,97,11,10,9922.7,0,Current,False,New,Stage 1 - Performing
20250201,253,97,11,10,9725.56,0,Current,False,Stable,Stage 1 - Performing
20250301,253,97,11,10,9674.34,0,Current,False,Stable,Stage 1 - Performing
20250401,253,97,11,10,9495.28,30,30 DPD,False,Worsened,Stage 2 - SICR
20250501,253,97,11,10,9427.55,0,Current,False,Cured,Stage 1 - Performing
20250601,253,97,11,10,9317.14,0,Current,False,Stable,Stage 1 - Performing
20250701,253,97,11,10,9171.61,0,Current,False,Stable,Stage 1 - Performing
20250801,253,97,11,10,8998.82,0,Current,False,Stable,Stage 1 - Performing
20250901,253,97,11,10,8820.31,0,Current,False,Stable,Stage 1 - Performing
